lat,lon,rep_date,fuel,elev,slope,aspect,temp,rh,ws,wd,pcp,ffmc,dmc,dc,bui,isi,fwi,ros,hfi,sfc,tfc,frp,cbh,sfl,cfl,greenup,pcuring,pconif
43.6622,-65.5394,2023-05-31 05:36:00,C2,29.0,1.0494,192.381,0.385,1.0,0.968,0.0,85.371,0.588,90.749,3.065,88.822,0.0,0.0,0.0,0.0,3.2,3.2,0.76,,20.1452,0.661899,1.0,35,100
43.6775,-65.4415,2023-05-31 05:36:00,C2,29.0,0.656934,68.8059,0.308,0.0,0.778,0.0,85.835,0.14,89.873,2.014,87.946,0.0,0.0,0.0,0.0,3.18,3.18,1.63,,16.559,0.600623,1.0,37,100
43.6521,-65.3531,2023-05-31 05:36:00,D2,18.0,0.972754,115.907,0.192,0.0,0.74,0.0,85.667,0.151,87.424,1.707,85.539,0.0,0.0,0.0,0.0,0.24,0.24,1.29,,0.0,-1.0,0.0,40,0
43.6572,-65.3525,2023-05-31 05:36:00,D2,25.0,1.15163,117.121,0.235,0.0,0.736,0.0,85.719,0.125,88.034,1.734,86.138,0.0,0.0,0.0,0.0,0.24,0.24,1.29,,0.0,-1.0,0.0,40,0
43.6733,-65.3666,2023-05-31 05:36:00,D2,46.0,0.497808,51.1155,0.373,0.0,0.73,0.0,85.874,0.052,90.051,1.858,88.118,0.0,0.0,0.0,0.0,0.24,0.24,9.85,,0.0,-1.0,1.0,31,0
43.5928,-65.5343,2023-05-31 05:36:00,C2,21.0,0.436606,13.2405,0.401,1.0,1.038,0.0,84.494,1.09,88.005,3.181,86.134,0.0,0.0,0.0,0.0,3.14,3.14,1.11,,20.145,0.661899,0.0,81,100
43.5851,-65.4892,2023-05-31 05:36:00,C2,8.0,0.425735,3.36646,0.268,1.0,1.016,0.0,84.493,1.001,85.983,2.905,84.147,0.0,0.0,0.0,0.0,3.1,3.1,1.51,,17.0408,0.566961,1.0,34,100
43.5895,-65.4762,2023-05-31 05:36:00,C2,1.0,0.30104,4.76364,0.197,1.0,1.004,0.0,84.575,0.934,85.342,2.784,83.516,0.0,0.0,0.0,0.0,3.09,3.09,1.16,,20.9083,0.291322,0.0,39,100
43.5877,-65.5349,2023-05-31 05:36:00,M2_50,28.0,0.134629,21.8014,0.461,1.0,1.043,0.0,84.424,1.132,88.456,3.26,86.578,0.0,0.0,0.0,0.0,2.17,2.17,1.11,,18.525,0.160801,0.0,81,50
43.6734,-65.5551,2023-05-31 05:36:00,M2_65,29.0,0.642748,166.504,0.385,1.0,0.967,0.0,85.48,0.556,91.301,3.093,89.364,0.0,0.0,0.0,0.0,2.51,2.51,0.92,,14.1789,0.531727,1.0,32,65
43.6165,-65.3665,2023-05-31 06:25:00,M2_50,1.0,0.910014,164.055,0.093,0.0,0.904,0.0,85.089,0.539,84.898,2.58,83.077,0.0,0.0,0.0,0.0,2.12,2.12,1.06,,0.0,-1.0,1.0,37,50
43.614,-65.3723,2023-05-31 06:25:00,M2_50,1.0,0.910014,164.055,0.1,0.0,0.909,0.0,85.055,0.558,84.887,2.599,83.066,0.0,0.0,0.0,0.0,2.12,2.12,1.06,,0.0,-1.0,0.0,39,50
43.6667,-65.4292,2023-05-31 06:25:00,M2_50,23.0,0.309233,14.0362,0.242,0.0,0.9,0.0,85.58,0.324,88.774,2.647,86.879,0.0,0.0,0.0,0.0,2.18,2.18,1.22,,18.9352,0.483293,1.0,34,50
43.674,-65.5039,2023-05-31 06:25:00,M2_65,38.0,1.67603,71.2948,0.408,0.0,0.935,0.0,85.574,0.413,91.275,2.986,89.337,0.0,0.0,0.0,0.0,2.51,2.51,0.81,,13.8861,0.533454,1.0,29,65
43.591,-65.5251,2023-05-31 06:25:00,M2_65,9.0,0.566789,48.5763,0.304,1.0,1.033,0.0,84.492,1.071,86.784,3.045,84.935,0.0,0.0,0.0,0.0,2.44,2.44,0.99,,17.3556,0.554391,1.0,31,65
43.67,-65.4281,2023-05-31 06:25:00,M2_65,23.0,0.0883883,81.8699,0.26,0.0,0.777,0.0,85.766,0.163,89.091,1.915,87.177,0.0,0.0,0.0,0.0,2.48,2.48,1.4,,17.0693,0.429031,0.0,39,65
43.6448,-65.5782,2023-05-31 06:25:00,M2_65,23.0,0.262797,154.654,0.396,1.0,1.012,0.0,85.069,0.846,90.407,3.222,88.49,0.0,0.0,0.0,0.0,2.5,2.5,1.34,,19.0627,0.496431,1.0,38,65
43.6091,-65.3638,2023-05-31 06:25:00,M2_50,8.0,0.869806,172.569,0.144,1.0,0.91,0.0,85.004,0.585,85.271,2.602,83.443,0.0,0.0,0.0,0.0,2.13,2.13,1.06,,0.0,-1.0,0.0,90,50
43.6728,-65.5593,2023-05-31 06:25:00,M2_65,44.0,0.642748,166.504,0.502,1.0,0.97,0.0,85.464,0.573,92.632,3.238,90.671,0.0,0.0,0.0,0.0,2.53,2.53,1.36,,14.8434,0.499964,1.0,33,65
43.6736,-65.3668,2023-05-31 06:25:00,D2,46.0,0.497808,51.1155,0.373,0.0,0.729,0.0,85.877,0.051,90.059,1.859,88.125,0.0,0.0,0.0,0.0,0.24,0.24,10.06,,0.0,-1.0,1.0,31,0
43.6757,-65.4414,2023-05-31 06:25:00,C2,29.0,0.158114,71.565,0.31,0.0,0.779,0.0,85.816,0.149,89.829,2.011,87.903,0.0,0.0,0.0,0.0,3.18,3.18,1.61,,16.559,0.600623,1.0,37,100
43.5937,-65.4791,2023-05-31 06:25:00,C2,1.0,0.30104,4.76364,0.196,1.0,1.001,0.0,84.623,0.911,85.509,2.784,83.68,0.0,0.0,0.0,0.0,3.09,3.09,0.7,,16.6478,0.519366,0.0,39,100
43.6732,-65.4472,2023-05-31 06:25:00,M2_50,29.0,0.538807,93.9909,0.295,0.0,0.904,0.0,85.637,0.309,89.685,2.736,87.774,0.0,0.0,0.0,0.0,2.19,2.19,1.61,,16.6422,0.367801,1.0,29,50
43.6669,-65.5862,2023-05-31 06:25:00,M2_50,26.0,0.206912,115.017,0.398,1.0,0.995,0.0,85.333,0.707,91.4,3.21,89.463,0.0,0.0,0.0,0.0,2.21,2.21,1.12,,19.1356,0.319535,1.0,30,50
43.5896,-65.4754,2023-05-31 06:25:00,C2,1.0,0.30104,4.76364,0.196,1.0,1.003,0.0,84.578,0.931,85.335,2.781,83.509,0.0,0.0,0.0,0.0,3.09,3.09,0.7,,20.9083,0.291322,0.0,39,100
43.5846,-65.487,2023-05-31 06:25:00,C2,8.0,0.425735,3.36646,0.266,1.0,1.015,0.0,84.492,0.999,85.938,2.897,84.102,0.0,0.0,0.0,0.0,3.1,3.1,0.93,,16.7107,0.569328,1.0,34,100
43.5839,-65.4822,2023-05-31 06:25:00,C2,6.0,0.425735,3.36646,0.247,1.0,1.013,0.0,84.491,0.991,85.677,2.864,83.846,0.0,0.0,0.0,0.0,3.09,3.09,1.85,,16.7107,0.569328,1.0,34,100
43.6692,-65.4954,2023-05-31 06:25:00,C2,7.0,1.05505,76.293,0.173,0.0,0.934,0.0,85.529,0.426,88.385,2.707,86.499,0.0,0.0,0.0,0.0,3.15,3.15,1.24,,15.7755,0.562976,1.0,29,100
43.6182,-65.3559,2023-05-31 06:25:00,M2_50,24.0,0.625,126.87,0.237,0.0,0.898,0.0,85.116,0.522,86.789,2.598,84.932,0.0,0.0,0.0,0.0,2.15,2.15,0.9,,0.0,-1.0,1.0,30,50
43.672,-65.3572,2023-05-31 06:25:00,D2,37.0,1.5954,60.4222,0.306,0.0,0.727,0.0,85.865,0.054,89.28,1.807,87.361,0.0,0.0,0.0,0.0,0.24,0.24,4.12,,0.0,-1.0,1.0,34,0
43.5888,-65.4707,2023-05-31 06:25:00,D2,1.0,0.294215,12.2648,0.193,1.0,1.001,0.0,84.576,0.926,85.248,2.765,83.423,0.0,0.0,0.0,0.0,0.23,0.23,1.41,,17.382,0.353782,1.0,36,0
43.6247,-65.3538,2023-05-31 06:25:00,D2,13.0,1.16793,42.3974,0.156,0.0,0.89,0.0,85.193,0.479,86.01,2.56,84.167,0.0,0.0,0.0,0.0,0.24,0.24,1.22,,0.0,-1.0,1.0,36,0
43.619,-65.3607,2023-05-31 06:25:00,D2,22.0,0.822344,160.463,0.227,0.0,0.899,0.0,85.122,0.519,86.685,2.603,84.83,0.0,0.0,0.0,0.0,0.24,0.24,0.9,,0.0,-1.0,1.0,37,0
43.6346,-65.3507,2023-05-31 06:25:00,D2,12.0,1.1165,68.3177,0.165,0.0,0.752,0.0,85.49,0.24,86.555,1.651,84.686,0.0,0.0,0.0,0.0,0.24,0.24,0.83,,0.0,-1.0,1.0,34,0
43.6107,-65.3734,2023-05-31 06:25:00,D2,5.0,0.733357,29.6237,0.131,1.0,0.913,0.0,85.015,0.581,85.147,2.615,83.322,0.0,0.0,0.0,0.0,0.23,0.23,0.94,,0.0,-1.0,0.0,39,0
43.6564,-65.347,2023-05-31 06:25:00,D2,25.0,1.15163,117.121,0.231,0.0,0.734,0.0,85.714,0.127,87.961,1.718,86.066,0.0,0.0,0.0,0.0,0.24,0.24,1.13,,0.0,-1.0,1.0,34,0
43.6597,-65.346,2023-05-31 06:25:00,D2,27.0,1.08541,51.5463,0.241,0.0,0.731,0.0,85.747,0.11,88.169,1.727,86.27,0.0,0.0,0.0,0.0,0.24,0.24,1.13,,0.0,-1.0,1.0,36,0
43.6506,-65.3539,2023-05-31 06:25:00,D2,18.0,0.972754,115.907,0.194,0.0,0.741,0.0,85.652,0.159,87.397,1.706,85.513,0.0,0.0,0.0,0.0,0.24,0.24,1.97,,0.0,-1.0,0.0,40,0
43.6539,-65.3528,2023-05-31 06:25:00,D2,25.0,1.15163,117.121,0.238,0.0,0.738,0.0,85.686,0.142,87.96,1.729,86.065,0.0,0.0,0.0,0.0,0.24,0.24,1.97,,0.0,-1.0,0.0,40,0
43.6728,-65.362,2023-05-31 06:25:00,D2,37.0,1.5954,60.4222,0.309,0.0,0.728,0.0,85.871,0.052,89.351,1.821,87.431,0.0,0.0,0.0,0.0,0.24,0.24,10.06,,0.0,-1.0,1.0,34,0
43.6716,-65.4896,2023-05-31 06:25:00,D2,7.0,1.05505,76.293,0.165,0.0,0.929,0.0,85.567,0.397,88.366,2.682,86.48,0.0,0.0,0.0,0.0,0.24,0.24,1.24,,19.0425,0.253341,1.0,31,0
43.6354,-65.3555,2023-05-31 06:25:00,D2,12.0,1.1165,68.3177,0.168,0.0,0.754,0.0,85.496,0.238,86.62,1.666,84.75,0.0,0.0,0.0,0.0,0.24,0.24,0.83,,0.0,-1.0,1.0,34,0
43.6514,-65.3587,2023-05-31 06:25:00,D2,18.0,0.972754,115.907,0.197,0.0,0.743,0.0,85.658,0.157,87.465,1.721,85.58,0.0,0.0,0.0,0.0,0.24,0.24,1.17,,0.0,-1.0,0.0,40,0
43.6522,-65.3634,2023-05-31 06:25:00,D2,25.0,1.3613,135.744,0.247,0.0,0.744,0.0,85.663,0.155,88.028,1.754,86.132,0.0,0.0,0.0,0.0,0.24,0.24,1.17,,0.0,-1.0,0.0,69,0
43.6132,-65.3676,2023-05-31 06:25:00,M2_50,1.0,0.910014,164.055,0.097,0.0,0.908,0.0,85.049,0.561,84.821,2.589,83.001,0.0,0.0,0.0,0.0,2.12,2.12,1.06,,0.0,-1.0,0.0,39,50
43.6707,-65.453,2023-05-31 06:25:00,M2_65,53.0,0.538807,93.9909,0.483,0.0,0.909,0.0,85.602,0.334,91.739,2.96,89.791,0.0,0.0,0.0,0.0,2.52,2.52,0.75,,17.1691,0.364693,1.0,29,65
43.6659,-65.4964,2023-05-31 06:25:00,C5,24.0,1.05505,76.293,0.306,0.0,0.938,0.0,85.488,0.451,89.759,2.861,87.848,0.0,0.0,0.0,0.0,2.29,2.29,0.61,,21.3478,0.602913,1.0,29,100
43.672,-65.5546,2023-05-31 06:25:00,M2_65,29.0,0.642748,166.504,0.386,1.0,0.968,0.0,85.464,0.564,91.258,3.095,89.322,0.0,0.0,0.0,0.0,2.51,2.51,0.98,,20.3414,0.33781,1.0,33,65
43.679,-65.4403,2023-05-31 06:25:00,M2_65,29.0,0.656934,68.8059,0.305,0.0,0.776,0.0,85.851,0.13,89.895,2.013,87.967,0.0,0.0,0.0,0.0,2.49,2.49,1.23,,16.6128,0.447048,1.0,37,65
43.6623,-65.5376,2023-05-31 06:25:00,M2_65,30.0,1.0494,192.381,0.39,1.0,0.967,0.0,85.376,0.582,90.808,3.067,88.88,0.0,0.0,0.0,0.0,2.5,2.5,1.11,,20.1452,0.661899,1.0,35,65
43.6651,-65.4917,2023-05-31 06:25:00,M2_65,24.0,1.05505,76.293,0.302,0.0,0.936,0.0,85.486,0.445,89.667,2.847,87.758,0.0,0.0,0.0,0.0,2.48,2.48,0.61,,16.9579,0.281607,1.0,29,65
43.5815,-65.468,2023-05-31 06:25:00,M2_65,4.0,0.4035,16.1892,0.22,1.0,1.007,0.0,84.487,0.972,85.245,2.799,83.421,0.0,0.0,0.0,0.0,2.42,2.42,1.41,,16.7107,0.569328,1.0,38,65
43.6484,-65.537,2023-05-31 06:25:00,M2_65,29.0,0.212867,220.236,0.399,1.0,0.981,0.0,85.203,0.68,90.333,3.095,88.415,0.0,0.0,0.0,0.0,2.5,2.5,1.75,,17.3661,0.554391,1.0,31,65
43.5764,-65.4996,2023-05-31 06:25:00,M2_65,12.0,0.382426,11.3099,0.318,1.0,1.032,0.0,84.358,1.098,86.205,3.006,84.366,0.0,0.0,0.0,0.0,2.43,2.43,10.22,,17.2977,0.302908,1.0,31,65
43.6698,-65.4683,2023-05-31 06:25:00,C2,29.0,1.05253,217.278,0.316,0.0,0.918,0.0,85.573,0.366,89.885,2.805,87.971,0.0,0.0,0.0,0.0,3.18,3.18,0.67,,17.3082,0.302908,1.0,36,100
43.574,-65.4854,2023-05-31 06:25:00,C2,11.0,0.392508,9.16235,0.299,1.0,1.025,0.0,84.357,1.073,85.842,2.945,84.009,0.0,0.0,0.0,0.0,3.1,3.1,2.11,,20.145,0.661899,1.0,33,100
43.5748,-65.4901,2023-05-31 06:25:00,C2,12.0,0.392508,9.16235,0.31,1.0,1.028,0.0,84.357,1.081,86.019,2.971,84.183,0.0,0.0,0.0,0.0,3.1,3.1,2.07,,17.3659,0.554391,1.0,33,100
43.6664,-65.5414,2023-05-31 06:25:00,C2,40.0,1.0494,192.381,0.464,1.0,0.965,0.0,85.419,0.564,91.827,3.154,89.88,0.0,0.0,0.0,0.0,3.22,3.22,1.17,,16.6405,0.433789,1.0,35,100
43.5749,-65.47,2023-05-31 06:25:00,C2,8.0,0.4272,69.444,0.26,1.0,1.015,0.0,84.399,1.025,85.41,2.858,83.584,0.0,0.0,0.0,0.0,3.09,3.09,1.21,,16.7107,0.569328,1.0,38,100
43.6702,-65.5852,2023-05-31 06:25:00,C2,26.0,0.48283,201.251,0.393,1.0,0.99,0.0,85.377,0.678,91.469,3.196,89.53,0.0,0.0,0.0,0.0,3.21,3.21,1.77,,20.145,0.661899,1.0,30,100
43.6656,-65.5366,2023-05-31 06:25:00,C2,40.0,1.0494,192.381,0.461,1.0,0.963,0.0,85.418,0.556,91.73,3.138,89.785,0.0,0.0,0.0,0.0,3.22,3.22,1.11,,11.441,0.626921,1.0,35,100
43.5854,-65.4918,2023-05-31 06:25:00,C2,8.0,0.451733,14.4208,0.27,1.0,1.017,0.0,84.492,1.006,86.029,2.914,84.192,0.0,0.0,0.0,0.0,3.1,3.1,0.93,,16.7548,0.383508,1.0,34,100
43.6606,-65.5482,2023-05-31 06:25:00,C2,29.0,0.302593,141.71,0.394,1.0,0.976,0.0,85.334,0.626,90.848,3.103,88.92,0.0,0.0,0.0,0.0,3.2,3.2,0.66,,20.1452,0.661899,1.0,30,100
43.6598,-65.5434,2023-05-31 06:25:00,C2,29.0,0.337731,182.121,0.391,1.0,0.973,0.0,85.334,0.617,90.749,3.087,88.823,0.0,0.0,0.0,0.0,3.2,3.2,0.66,,20.1452,0.661899,1.0,35,100
43.5927,-65.5145,2023-05-31 06:25:00,D2,16.0,0.566789,48.5763,0.344,1.0,1.024,0.0,84.538,1.022,87.266,3.054,85.408,0.0,0.0,0.0,0.0,0.24,0.24,2.26,,17.2011,0.597755,1.0,37,0
43.6684,-65.4906,2023-05-31 06:25:00,D2,7.0,1.05505,76.293,0.17,0.0,0.932,0.0,85.526,0.421,88.294,2.693,86.409,0.0,0.0,0.0,0.0,0.24,0.24,1.24,,17.1408,0.377621,1.0,29,0
43.5799,-65.4585,2023-05-31 06:25:00,D2,-1.0,0.388909,45.0,0.182,1.0,1.003,0.0,84.483,0.962,84.736,2.735,82.921,0.0,0.0,0.0,0.0,0.23,0.23,1.47,,17.308,0.302908,1.0,32,0
43.6747,-65.4768,2023-05-31 06:25:00,O1b,29.0,0.902254,222.754,0.317,0.0,0.918,0.0,85.62,0.351,90.132,2.821,88.213,0.0,0.0,0.0,0.0,0.35,0.35,0.99,,21.4166,0.160809,1.0,35,0
43.6572,-65.3518,2023-05-31 06:25:00,D2,25.0,1.15163,117.121,0.234,0.0,0.735,0.0,85.72,0.125,88.028,1.732,86.132,0.0,0.0,0.0,0.0,0.24,0.24,1.13,,0.0,-1.0,0.0,40,0
43.6698,-65.5202,2023-05-31 06:25:00,C2,60.0,1.04313,135.971,0.593,0.0,0.949,0.0,85.498,0.482,93.284,3.238,91.309,0.0,0.0,0.0,0.0,3.25,3.25,0.62,,14.0524,0.757287,1.0,22,100
43.6707,-65.5049,2023-05-31 06:25:00,C5,30.0,1.67603,71.2948,0.353,0.0,0.938,0.0,85.534,0.438,90.524,2.929,88.6,0.0,0.0,0.0,0.0,2.31,2.31,0.81,,11.441,0.626921,1.0,29,100
43.6674,-65.506,2023-05-31 06:25:00,C5,24.0,1.34734,96.9272,0.312,0.0,0.942,0.0,85.492,0.462,89.943,2.89,88.029,0.0,0.0,0.0,0.0,2.3,2.3,0.76,,11.441,0.626921,1.0,29,100
43.5893,-65.5356,2023-05-31 06:25:00,C2,21.0,0.134629,21.8014,0.407,1.0,1.042,0.0,84.444,1.122,87.922,3.199,86.053,0.0,0.0,0.0,0.0,3.14,3.14,1.49,,18.525,0.160801,0.0,81,100
43.6601,-65.5033,2023-05-31 06:25:00,C2,40.0,1.23744,81.8699,0.438,0.0,0.948,0.0,85.408,0.506,91.065,3.034,89.132,0.0,0.0,0.0,0.0,3.21,3.21,1.29,,16.5653,0.852735,1.0,28,100
43.5951,-65.5288,2023-05-31 06:25:00,M2_65,9.0,0.436606,13.2405,0.303,1.0,1.031,0.0,84.537,1.052,86.965,3.049,85.112,0.0,0.0,0.0,0.0,2.44,2.44,0.99,,17.3659,0.554391,0.0,67,65
43.5887,-65.4907,2023-05-31 06:25:00,M2_65,4.0,0.451733,14.4208,0.235,1.0,1.013,0.0,84.537,0.979,85.774,2.867,83.941,0.0,0.0,0.0,0.0,2.42,2.42,0.93,,17.2011,0.597755,1.0,34,65
43.6675,-65.4339,2023-05-31 06:25:00,M2_65,23.0,0.274431,30.0686,0.245,0.0,0.902,0.0,85.585,0.326,88.855,2.659,86.959,0.0,0.0,0.0,0.0,2.47,2.47,1.32,,19.1059,0.418969,1.0,34,65
43.6565,-65.5445,2023-05-31 06:25:00,M2_65,29.0,0.337731,182.121,0.396,1.0,0.977,0.0,85.291,0.644,90.677,3.1,88.752,0.0,0.0,0.0,0.0,2.5,2.5,0.66,,20.9494,0.199583,1.0,30,65
43.6115,-65.3781,2023-05-31 06:25:00,D2,18.0,0.683054,34.5625,0.222,1.0,0.914,0.0,85.02,0.579,86.313,2.651,84.466,0.0,0.0,0.0,0.0,0.24,0.24,1.06,,17.3082,0.302908,0.0,39,0
43.5904,-65.4802,2023-05-31 06:25:00,D2,4.0,0.425735,3.36646,0.223,1.0,1.005,0.0,84.579,0.938,85.679,2.822,83.847,0.0,0.0,0.0,0.0,0.24,0.24,0.7,,22.1018,0.1714,0.0,39,0
43.6148,-65.3771,2023-05-31 06:25:00,D2,18.0,0.554808,157.479,0.218,0.0,0.911,0.0,85.06,0.557,86.391,2.642,84.542,0.0,0.0,0.0,0.0,0.24,0.24,1.07,,17.2316,0.206095,1.0,37,0
43.5774,-65.4643,2023-05-31 06:25:00,D2,8.0,0.388909,45.0,0.251,1.0,1.009,0.0,84.441,0.993,85.412,2.83,83.585,0.0,0.0,0.0,0.0,0.24,0.24,1.51,,16.8354,0.400704,1.0,38,0
43.5814,-65.488,2023-05-31 06:25:00,D2,8.0,0.392508,9.16235,0.271,1.0,1.019,0.0,84.447,1.026,85.851,2.911,84.017,0.0,0.0,0.0,0.0,0.24,0.24,1.04,,16.7107,0.569328,1.0,34,0
43.6715,-65.4578,2023-05-31 06:25:00,D2,53.0,0.538807,93.9909,0.486,0.0,0.911,0.0,85.606,0.337,91.824,2.973,89.874,0.0,0.0,0.0,0.0,0.24,0.24,0.75,,19.6818,0.596835,1.0,29,0
43.6714,-65.4778,2023-05-31 06:25:00,O1b,29.0,0.902254,222.754,0.322,0.0,0.922,0.0,85.58,0.374,90.06,2.831,88.143,0.0,0.0,0.0,0.0,0.35,0.35,0.99,,20.3004,0.134838,1.0,36,0
43.6749,-65.4366,2023-05-31 06:25:00,D2,29.0,0.158114,71.565,0.307,0.0,0.778,0.0,85.811,0.147,89.746,1.996,87.821,0.0,0.0,0.0,0.0,0.24,0.24,0.82,,19.0471,0.253341,1.0,37,0
43.5789,-65.4938,2023-05-31 06:25:00,D2,12.0,0.392508,9.16235,0.309,1.0,1.026,0.0,84.403,1.061,86.197,2.975,84.358,0.0,0.0,0.0,0.0,0.24,0.24,1.04,,17.3715,0.353782,1.0,33,0
43.5797,-65.4986,2023-05-31 06:25:00,D2,12.0,0.397256,12.7244,0.313,1.0,1.028,0.0,84.403,1.07,86.291,2.992,84.45,0.0,0.0,0.0,0.0,0.24,0.24,1.17,,17.2977,0.302908,1.0,31,0
43.5984,-65.5277,2023-05-31 06:25:00,M2_65,19.0,0.587633,23.8387,0.373,1.0,1.027,0.0,84.582,1.023,87.897,3.119,86.027,0.0,0.0,0.0,0.0,2.46,2.46,0.54,,18.22,0.310799,0.0,67,65
43.6672,-65.5461,2023-05-31 06:25:00,M2_65,40.0,0.763422,177.184,0.467,1.0,0.968,0.0,85.42,0.573,91.925,3.17,89.977,0.0,0.0,0.0,0.0,2.52,2.52,1.17,,19.1583,0.433789,1.0,33,65
43.5959,-65.5335,2023-05-31 06:25:00,M2_65,19.0,0.436606,13.2405,0.382,1.0,1.034,0.0,84.536,1.063,87.915,3.152,86.046,0.0,0.0,0.0,0.0,2.46,2.46,0.71,,20.145,0.661899,0.0,81,65
43.6547,-65.3576,2023-05-31 06:25:00,D2,25.0,1.15163,117.121,0.241,0.0,0.74,0.0,85.692,0.14,88.028,1.743,86.132,0.0,0.0,0.0,0.0,0.24,0.24,1.17,,0.0,-1.0,0.0,40,0
43.6741,-65.4318,2023-05-31 06:25:00,D2,23.0,0.158114,71.565,0.259,0.0,0.776,0.0,85.806,0.146,89.24,1.932,87.324,0.0,0.0,0.0,0.0,0.24,0.24,0.82,,19.0471,0.253341,1.0,37,0
43.5782,-65.469,2023-05-31 06:25:00,D2,8.0,0.4035,16.1892,0.255,1.0,1.011,0.0,84.443,0.999,85.497,2.846,83.669,0.0,0.0,0.0,0.0,0.24,0.24,1.21,,18.22,0.310799,1.0,38,0
43.6703,-65.3678,2023-05-31 06:25:00,D2,46.0,0.497808,51.1155,0.377,0.0,0.732,0.0,85.843,0.068,89.993,1.856,88.061,0.0,0.0,0.0,0.0,0.24,0.24,11.52,,0.0,-1.0,1.0,31,0
43.6695,-65.363,2023-05-31 06:25:00,D2,37.0,1.5954,60.4222,0.313,0.0,0.731,0.0,85.838,0.069,89.285,1.818,87.366,0.0,0.0,0.0,0.0,0.24,0.24,11.52,,0.0,-1.0,1.0,33,0
43.6712,-65.3524,2023-05-31 06:25:00,D2,37.0,1.5954,60.4222,0.303,0.0,0.725,0.0,85.859,0.056,89.211,1.793,87.293,0.0,0.0,0.0,0.0,0.24,0.24,4.12,,0.0,-1.0,1.0,34,0
43.6711,-65.3726,2023-05-31 06:25:00,D2,46.0,0.497808,51.1155,0.379,0.0,0.734,0.0,85.849,0.067,90.064,1.87,88.131,0.0,0.0,0.0,0.0,0.24,0.24,1.8,,0.0,-1.0,1.0,31,0
43.6678,-65.3736,2023-05-31 06:25:00,D2,59.0,0.598174,190.84,0.472,0.0,0.737,0.0,85.815,0.083,90.917,1.901,88.967,0.0,0.0,0.0,0.0,0.24,0.24,1.8,,0.0,-1.0,1.0,31,0
43.6686,-65.3784,2023-05-31 06:25:00,D2,59.0,0.598174,190.84,0.475,0.0,0.738,0.0,85.821,0.083,90.99,1.916,89.039,0.0,0.0,0.0,0.0,0.24,0.24,1.8,,0.0,-1.0,1.0,31,0
43.5741,-65.4653,2023-05-31 06:25:00,M2_65,8.0,0.4272,69.444,0.256,1.0,1.013,0.0,84.397,1.02,85.324,2.842,83.499,0.0,0.0,0.0,0.0,2.42,2.42,1.51,,16.8354,0.400704,1.0,38,65
43.5798,-65.4785,2023-05-31 06:25:00,M2_65,6.0,0.355317,39.2894,0.248,1.0,1.015,0.0,84.445,1.011,85.502,2.861,83.674,0.0,0.0,0.0,0.0,2.42,2.42,0.96,,17.3659,0.554391,1.0,38,65
43.5773,-65.4843,2023-05-31 06:25:00,M2_65,6.0,0.392508,9.16235,0.256,1.0,1.021,0.0,84.402,1.046,85.505,2.89,83.678,0.0,0.0,0.0,0.0,2.42,2.42,0.96,,18.22,0.310799,1.0,33,65
43.5806,-65.4833,2023-05-31 06:25:00,M2_65,6.0,0.392508,9.16235,0.252,1.0,1.017,0.0,84.446,1.018,85.591,2.877,83.762,0.0,0.0,0.0,0.0,2.42,2.42,0.96,,20.1395,0.505551,1.0,34,65
43.579,-65.4738,2023-05-31 06:25:00,M2_65,6.0,0.4035,16.1892,0.244,1.0,1.013,0.0,84.444,1.005,85.414,2.845,83.588,0.0,0.0,0.0,0.0,2.42,2.42,1.21,,16.7107,0.569328,1.0,38,65
43.6634,-65.5022,2023-05-31 06:25:00,C2,24.0,1.23744,81.8699,0.313,0.0,0.944,0.0,85.449,0.481,89.778,2.887,87.868,0.0,0.0,0.0,0.0,3.18,3.18,0.76,,16.668,0.724806,1.0,28,100
43.6631,-65.5424,2023-05-31 06:25:00,C2,29.0,1.0494,192.381,0.386,1.0,0.969,0.0,85.377,0.591,90.821,3.074,88.893,0.0,0.0,0.0,0.0,3.2,3.2,1.17,,20.1452,0.661899,1.0,35,100
43.5885,-65.5309,2023-05-31 06:25:00,C2,28.0,0.134629,21.8014,0.456,1.0,1.04,0.0,84.445,1.111,88.416,3.239,86.538,0.0,0.0,0.0,0.0,3.15,3.15,2.49,,15.7405,0.632128,0.0,81,100
43.6666,-65.5012,2023-05-31 06:25:00,C2,24.0,1.23744,81.8699,0.309,0.0,0.94,0.0,85.49,0.456,89.85,2.876,87.938,0.0,0.0,0.0,0.0,3.18,3.18,0.76,,17.466,0.529307,1.0,29,100
43.659,-65.5387,2023-05-31 06:25:00,C2,30.0,0.337731,182.121,0.395,1.0,0.971,0.0,85.333,0.609,90.736,3.08,88.81,0.0,0.0,0.0,0.0,3.2,3.2,1.26,,18.8919,0.596071,1.0,35,100
43.5918,-65.5298,2023-05-31 06:25:00,C2,28.0,0.436606,13.2405,0.451,1.0,1.036,0.0,84.491,1.081,88.498,3.224,86.618,0.0,0.0,0.0,0.0,3.15,3.15,0.99,,15.7405,0.632128,0.0,81,100
43.6626,-65.4975,2023-05-31 06:25:00,C1,24.0,1.23744,81.8699,0.31,0.0,0.942,0.0,85.447,0.475,89.686,2.873,87.777,0.0,0.0,0.0,0.0,0.0,0.0,0.61,,16.7452,0.50069,1.0,29,100
